# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()
1.0743381250011476e-09	0.4383505	0.6693198	0.1911154	0.43838453	0.66929907	0.19108507	0.4383164	0.6693407	0.19114572
1.0756389469361246e-09	0.45578903	0.64297825	0.21763031	0.45581484	0.6429635	0.21759477	0.45576334	0.64299285	0.21766584
1.0762951605410018e-09	0.4667821	0.62844074	0.22884622	0.4668034	0.6284295	0.22880861	0.46676078	0.62845194	0.22888383
1.0775999935527755e-09	0.49195233	0.5980356	0.2462813	0.49196467	0.5980319	0.24624078	0.49194008	0.59803927	0.2463218
1.0782521781591311e-09	0.5057442	0.5824837	0.25241417	0.505752	0.58248425	0.25237292	0.5057363	0.5824832	0.25245544
1.0795626787158924e-09	0.5348495	0.55150884	0.25934476	0.53484887	0.5515185	0.25930357	0.5348502	0.5514991	0.25938597
1.0802086593934812e-09	0.54951173	0.5367554	0.26011956	0.5495071	0.53676987	0.2600792	0.5495163	0.5367409	0.26015994
1.0814971419257694e-09	0.5785815	0.50919974	0.2566745	0.5785696	0.50922376	0.25663745	0.5785935	0.5091759	0.2567116
1.0821504622998123e-09	0.5929361	0.4964742	0.25254327	0.59292066	0.49650282	0.25250867	0.5929514	0.49644566	0.25257784
1.0834525844099136e-09	0.6200407	0.47417817	0.24002719	0.620019	0.47421512	0.23999918	0.6200624	0.47414127	0.24005517
1.0840960413259519e-09	0.63240016	0.46482486	0.23196414	0.63237554	0.46486527	0.2319401	0.63242465	0.46478453	0.23198816
1.0853607546188615e-09	0.6539868	0.44989723	0.21308176	0.6539573	0.44994253	0.21306667	0.6540164	0.44985184	0.21309681
1.0866273210786289e-09	0.67111415	0.43972483	0.19096324	0.67108095	0.43977222	0.19095819	0.6711474	0.43967748	0.19096828
1.0872725763772951e-09	0.67780936	0.43641892	0.17879215	0.67777485	0.43646613	0.17879239	0.67784375	0.43637174	0.17879191
1.0885897984525608e-09	0.6867894	0.43362242	0.15279214	0.6867541	0.43366688	0.15280299	0.6868246	0.43357795	0.15278128
1.0892553118990282e-09	0.6888658	0.43421617	0.13937795	0.68883103	0.43425822	0.1393939	0.68890053	0.43417415	0.139362
1.0905972326020374e-09	0.68818456	0.43942443	0.11255308	0.688153	0.4394598	0.11257829	0.6882159	0.43938905	0.11252787
1.091267149063801e-09	0.68559456	0.443966	0.09958062	0.68556577	0.44399747	0.09960981	0.6856234	0.4439345	0.0995514
1.0926002959497798e-09	0.67666656	0.45658165	0.07531296	0.67664474	0.45660472	0.07534863	0.6766883	0.45655861	0.07527729
1.0932678017088925e-09	0.670632	0.46452937	0.064194046	0.67061436	0.46454802	0.06423218	0.67064965	0.46451077	0.06415593
1.0945942805895582e-09	0.65634906	0.48304707	0.044675395	0.6563404	0.48305684	0.044716794	0.65635765	0.4830373	0.044633992
1.0952467782742525e-09	0.6484923	0.4932592	0.03649586	0.6484883	0.4932646	0.036538113	0.64849627	0.4932538	0.036453605
1.0965513573702973e-09	0.6317402	0.5152894	0.023272153	0.63174546	0.515286	0.023314659	0.631735	0.5152929	0.023229659
1.0972057008283993e-09	0.62300926	0.5269294	0.018321343	0.6230189	0.5269215	0.018363252	0.62299955	0.52693725	0.018279433
1.0984800519546521e-09	0.6057464	0.55021274	0.012148449	0.60576427	0.55019605	0.012187855	0.6057284	0.55022943	0.012109049
1.0991260527602892e-09	0.5969791	0.56210124	0.010852466	0.59700096	0.56208014	0.010889932	0.59695727	0.5621224	0.010815002
1.1003901525582341e-09	0.579991	0.58490574	0.011994747	0.58002	0.5848764	0.01202719	0.579962	0.5849353	0.0119623
1.1010240406375128e-09	0.5716139	0.59582484	0.0143934265	0.5716462	0.59579164	0.01442278	0.57158154	0.5958581	0.014364066
1.1022669710894133e-09	0.5556022	0.6154696	0.022480099	0.55564034	0.61543	0.022502411	0.55556405	0.6155091	0.022457788
1.1034562829216483e-09	0.54105085	0.63111305	0.03402873	0.5410935	0.6310692	0.034043245	0.5410081	0.63115686	0.034014218
1.1040275481553903e-09	0.5344564	0.63722014	0.040715873	0.5345007	0.637175	0.040726352	0.53441197	0.6372652	0.040705398
1.105150987175019e-09	0.52254295	0.6461237	0.055588663	0.52258974	0.6460776	0.05559079	0.5224961	0.64616984	0.055586524
1.1062704885296814e-09	0.512506	0.6505958	0.07204038	0.5125537	0.6505509	0.07203392	0.51245826	0.6506407	0.07204683
1.1073681131891745e-09	0.50494623	0.6507339	0.089001514	0.5049935	0.65069234	0.08898671	0.504899	0.65077543	0.0890163
1.1084759957406601e-09	0.50003654	0.6470136	0.10626398	0.5000819	0.6469776	0.10624124	0.49999124	0.6470496	0.10628674
1.10903301277519e-09	0.49869856	0.64388055	0.114806496	0.49874243	0.643848	0.11478002	0.49865475	0.6439131	0.11483294
1.1101218370219813e-09	0.49834958	0.63576674	0.13092497	0.49838948	0.63574195	0.13089208	0.49830967	0.63579154	0.13095784
1.1111972053647181e-09	0.50088656	0.62573415	0.14573523	0.50092125	0.625718	0.14569733	0.50085175	0.6257501	0.14577313
1.1122933675939477e-09	0.50614035	0.6140605	0.15930536	0.5061683	0.6140537	0.15926394	0.50611234	0.6140673	0.15934677
1.113387670894342e-09	0.5136076	0.60148466	0.17097655	0.51362777	0.6014872	0.17093347	0.51358736	0.6014823	0.17101966
1.1144695044685606e-09	0.52263415	0.58860993	0.18042704	0.52264565	0.5886211	0.18038413	0.52262247	0.5885988	0.18046996
1.1150210930254501e-09	0.5276981	0.5820088	0.18440168	0.52770513	0.58202416	0.18435955	0.52769107	0.58199346	0.18444377
1.116126631565253e-09	0.5384955	0.56893253	0.19063133	0.5384932	0.5689554	0.19059214	0.5384978	0.56890965	0.19067052
1.1172552782501765e-09	0.5500983	0.5560422	0.19464675	0.5500867	0.5560716	0.19461213	0.5501098	0.5560128	0.19468136
1.118420487164337e-09	0.5624086	0.5434615	0.19641748	0.5623883	0.543496	0.196389	0.56242895	0.543427	0.19644597
1.1190037194189532e-09	0.5686381	0.53750855	0.19643898	0.5686138	0.537545	0.196414	0.5686623	0.53747207	0.19646394
1.1201777472249497e-09	0.58122635	0.52636725	0.19481692	0.5811955	0.5264063	0.1947997	0.58125716	0.52632815	0.19483411
1.1213610182638469e-09	0.5938241	0.516491	0.19105202	0.59378874	0.51653105	0.19104333	0.5938595	0.51645094	0.1910607
1.12253333972656e-09	0.60590297	0.50828123	0.18538529	0.6058656	0.5083206	0.18538538	0.6059404	0.50824183	0.1853852
1.1231033851392392e-09	0.61149347	0.5049092	0.18199542	0.61145604	0.5049478	0.18199982	0.6115309	0.5048708	0.1819911
1.124236196922247e-09	0.6217305	0.49947697	0.1741659	0.6216947	0.49951276	0.17417847	0.6217662	0.49944124	0.17415331
1.125377222690542e-09	0.6304286	0.49575886	0.16502321	0.6303969	0.49579078	0.16504343	0.6304603	0.495727	0.165003
1.1265192331800742e-09	0.6370548	0.4938149	0.15491018	0.63702923	0.49384174	0.15493701	0.6370805	0.493788	0.15488335
1.127107619007429e-09	0.6395489	0.49349362	0.1494357	0.639527	0.49351758	0.14946543	0.6395707	0.49346963	0.14940599
1.1283242146893785e-09	0.64260656	0.49420857	0.13780674	0.64259326	0.4942258	0.13784114	0.6426197	0.49419126	0.13777234
1.1295709316130434e-09	0.64282495	0.49666518	0.12581684	0.64282125	0.49667472	0.12585406	0.6428286	0.49665564	0.12577961
1.130196193589016e-09	0.64188987	0.49846062	0.11990489	0.64189106	0.49846607	0.11994274	0.6418886	0.49845523	0.11986704
1.1314273066686687e-09	0.63825125	0.50290304	0.1087029	0.6382615	0.50289977	0.10874045	0.63824093	0.5029063	0.10866533
1.1320211991710008e-09	0.6357593	0.50540555	0.10359708	0.63577366	0.50539786	0.1036338	0.635745	0.5054131	0.10356037
1.1332023213076592e-09	0.62968916	0.5109149	0.09423567	0.6297106	0.51089853	0.094269425	0.62966776	0.5109313	0.09420192
1.1343943017514031e-09	0.622512	0.51699245	0.08612982	0.62253916	0.5169674	0.086159036	0.6224848	0.5170175	0.08610061
1.1355552270667168e-09	0.6150567	0.5232271	0.07977797	0.6150881	0.52319443	0.07980152	0.6150254	0.52325976	0.079754435
1.1361360918353888e-09	0.6113241	0.52643406	0.077217266	0.6113571	0.52639806	0.07723759	0.61129105	0.52647007	0.07719694
1.1372990830212057e-09	0.60415256	0.533043	0.07336013	0.60418785	0.53300166	0.07337342	0.6041173	0.5330845	0.07334684
1.1384592072118318e-09	0.597728	0.5399605	0.07118986	0.5977644	0.5399157	0.07119554	0.59769166	0.5400053	0.07118418
1.13904632193317e-09	0.5948435	0.5436059	0.07071221	0.59488016	0.5435603	0.0707139	0.594807	0.54365146	0.070710525
1.140232601561936e-09	0.5898415	0.55122954	0.07094482	0.58987767	0.5511846	0.0709384	0.58980525	0.5512744	0.07095124
1.1413899240483576e-09	0.58596104	0.5588001	0.07257507	0.5859959	0.55875874	0.07256108	0.5859261	0.55884147	0.072589055
1.142540956072537e-09	0.5828612	0.5660684	0.07537907	0.5828939	0.5660333	0.07535832	0.58282846	0.5661036	0.0753998
1.1431280507993952e-09	0.5814832	0.56951976	0.0771981	0.58151436	0.56948876	0.07717434	0.5814519	0.5695508	0.077221856
1.144347912690988e-09	0.5788914	0.5758019	0.08166624	0.5789187	0.575781	0.08163739	0.57886404	0.57582295	0.08169507
1.1455479370761008e-09	0.5765507	0.58047056	0.08675801	0.57657295	0.5804608	0.08672591	0.57652843	0.5804804	0.086790085
1.146138134256243e-09	0.57543343	0.58214366	0.08943848	0.5754529	0.58213955	0.08940549	0.57541406	0.5821477	0.089471474
1.1473264059970215e-09	0.57314765	0.58424276	0.09504692	0.57316035	0.58424985	0.095013544	0.57313484	0.58423567	0.09508031
1.1485350496409156e-09	0.5705597	0.5847486	0.10089505	0.57056475	0.584766	0.1008632	0.5705546	0.5847312	0.10092689
1.1491464114566835e-09	0.56905466	0.5844526	0.103875265	0.56905556	0.58447456	0.10384492	0.56905365	0.58443063	0.10390563
1.1503630155243759e-09	0.56551373	0.582939	0.1098426	0.56550634	0.5829685	0.10981648	0.565521	0.58290964	0.10986873
1.1515734734489493e-09	0.56123877	0.5804446	0.115874276	0.5612236	0.58047885	0.115853764	0.561254	0.58041024	0.11589478
1.152185419082963e-09	0.5588637	0.578894	0.11898293	0.5588449	0.57892984	0.11896566	0.5588824	0.57885826	0.11900018
1.1534192521222482e-09	0.5539891	0.57535076	0.12540175	0.55396426	0.5753878	0.12539157	0.5540139	0.5753137	0.12541191
1.1540352635971449e-09	0.5517079	0.573442	0.12867856	0.55168074	0.57347864	0.12867208	0.55173504	0.57340527	0.12868503
1.155261706739085e-09	0.5480196	0.5695376	0.13528448	0.5479895	0.569572	0.13528536	0.5480498	0.5695031	0.13528362
1.1564743927123794e-09	0.5461925	0.5657914	0.14176661	0.5461616	0.56582165	0.1417744	0.5462233	0.5657612	0.14175878
1.1570846863411635e-09	0.5461785	0.56405485	0.144936	0.5461482	0.5640824	0.14494704	0.5462088	0.5640272	0.14492491
1.1583407783012863e-09	0.54833543	0.5610112	0.15110788	0.548308	0.56103235	0.15112488	0.5483628	0.5609901	0.15109086
1.1595909611410246e-09	0.55343217	0.55885017	0.15661766	0.55341	0.5588642	0.15663937	0.5534544	0.5588361	0.15659595
1.1602078212539939e-09	0.55692834	0.55808204	0.1590568	0.55690944	0.55809253	0.1590803	0.55694735	0.5580717	0.1590333
1.161454959780701e-09	0.5655376	0.5568714	0.16333029	0.56552637	0.55687463	0.16335621	0.5655487	0.5568682	0.16330433
1.1620922514940151e-09	0.5704898	0.55625844	0.1651251	0.5704831	0.5562582	0.16515164	0.5704967	0.5562588	0.16509855
1.163349885779868e-09	0.5806807	0.5545568	0.16774306	0.580683	0.55455	0.16776948	0.5806785	0.55456364	0.16771668
1.1646241447438211e-09	0.5906746	0.55149907	0.16891167	0.59068596	0.55148643	0.1689361	0.5906633	0.55151176	0.16888721
1.1652751165797212e-09	0.5953623	0.54921126	0.1688438	0.5953779	0.549196	0.16886662	0.59534657	0.5492264	0.16882098
1.1665691929690994e-09	0.60349536	0.5430008	0.16722599	0.60351855	0.5429814	0.16724445	0.60347223	0.54302025	0.16720751
1.1672024503248837e-09	0.6068612	0.5391721	0.16567686	0.6068873	0.5391511	0.16569278	0.6068351	0.5391932	0.16566098
1.1684696624104357e-09	0.6125064	0.5302521	0.16105674	0.61253667	0.53022844	0.16106698	0.6124762	0.53027564	0.1610465
1.1691031943514148e-09	0.6148967	0.52538097	0.15801015	0.61492795	0.5253565	0.15801737	0.6148654	0.5254054	0.15800293
1.1703551741513298e-09	0.61911076	0.51565385	0.15069135	0.61914223	0.5156283	0.1506925	0.6190793	0.5156794	0.15069023
1.1716035849114233e-09	0.6230156	0.50683177	0.14198276	0.6230449	0.50680614	0.14197798	0.6229864	0.5068573	0.14198755
1.1722310870553647e-09	0.6249479	0.50307024	0.13720357	0.62497526	0.5030451	0.13719597	0.6249205	0.5030954	0.13721116
1.1734865780339589e-09	0.62874657	0.4974142	0.12706804	0.6287689	0.49739093	0.12705542	0.6287242	0.49743742	0.1270807
1.1741231643512638e-09	0.6305837	0.49565515	0.12171193	0.6306031	0.4956335	0.12169708	0.6305644	0.4956769	0.12172677
1.175376607892608e-09	0.63380325	0.49465552	0.110895336	0.63381606	0.49463826	0.11087699	0.6337904	0.49467286	0.11091368
1.1765984756104611e-09	0.6360774	0.49704233	0.100238875	0.6360836	0.4970309	0.10021833	0.63607126	0.49705386	0.10025942
1.1772060708438185e-09	0.6367529	0.49947977	0.095013246	0.6367558	0.4994718	0.094992094	0.63674986	0.49948782	0.09503439
1.1784294121788007e-09	0.63692886	0.50673014	0.08493661	0.6369256	0.5067302	0.084915355	0.636932	0.5067302	0.08495786
1.1790537317685645e-09	0.63630784	0.5114803	0.08015321	0.6363018	0.51148474	0.08013249	0.636314	0.5114759	0.08017395
1.180303979810419e-09	0.633397	0.5225605	0.07159463	0.6333859	0.52257407	0.07157623	0.6334081	0.5225469	0.07161305
1.1815446030132945e-09	0.6281021	0.5348158	0.06471739	0.6280869	0.534838	0.06470286	0.62811744	0.5347935	0.0647319
1.1821658347661894e-09	0.6245129	0.5411763	0.061952412	0.62449586	0.5412024	0.06194039	0.6245299	0.54115033	0.06196443
1.1834014319751442e-09	0.615546	0.5539807	0.05795324	0.6155263	0.55401266	0.05794709	0.6155658	0.55394876	0.057959385
1.184024771359141e-09	0.610144	0.5604517	0.056774937	0.6101233	0.56048566	0.056772113	0.6101649	0.5604178	0.056777764
1.185270707370299e-09	0.5977556	0.5732601	0.056342322	0.5977336	0.5732955	0.056346547	0.59777766	0.5732246	0.056338083
1.1864818247764445e-09	0.58399695	0.5852633	0.05863766	0.58397496	0.585297	0.058648862	0.58401895	0.5852295	0.058626454
1.1870810509950893e-09	0.57672054	0.59089565	0.060822092	0.5766991	0.5909274	0.060836636	0.57674193	0.5908639	0.06080755
1.1882907021390225e-09	0.56152713	0.60129774	0.06736771	0.561508	0.60132337	0.067388475	0.5615462	0.6012721	0.067346945
1.1895221934986264e-09	0.5461716	0.6100391	0.07688504	0.54615664	0.6100562	0.07691097	0.54618657	0.61002207	0.0768591
1.1901386467580668e-09	0.538891	0.6135146	0.082669854	0.5388788	0.61352664	0.08269778	0.5389032	0.6135026	0.08264193
1.1913825076270944e-09	0.5258609	0.61831415	0.09619741	0.52585554	0.6183151	0.096227854	0.5258662	0.61831313	0.09616697
1.1920057065431421e-09	0.52050936	0.6194817	0.103771016	0.52050805	0.6194769	0.103801884	0.52051055	0.61948645	0.10374017
1.193246777523635e-09	0.51296234	0.6191858	0.11995284	0.51297027	0.61916983	0.119982705	0.51295435	0.61920184	0.119922996
1.1944793519353725e-09	0.510316	0.6155017	0.1366481	0.510334	0.61547536	0.1366745	0.51029795	0.615528	0.13662171
1.1951043816567931e-09	0.5109837	0.6124457	0.14499788	0.51100695	0.61241496	0.1450216	0.5109604	0.6124765	0.14497414
1.196372945107352e-09	0.51647806	0.604129	0.1609396	0.5165114	0.6040907	0.16095623	0.5164447	0.6041673	0.16092297
1.1970058991124647e-09	0.52115524	0.5990777	0.16809997	0.5211931	0.5990367	0.16811232	0.5211174	0.59911865	0.16808763
1.1982724120445777e-09	0.5337469	0.5875526	0.18023132	0.5337921	0.58750844	0.180234	0.5337018	0.5875968	0.18022859
1.1995309829603919e-09	0.54939306	0.57465446	0.18883301	0.5494424	0.5746101	0.18882528	0.5493437	0.57469875	0.18884076
1.2001707132198757e-09	0.55807334	0.5676784	0.19176246	0.5581233	0.5676352	0.19174932	0.55802333	0.5677216	0.19177562
1.2014402734139002e-09	0.5758711	0.55321443	0.19463298	0.5759193	0.55317533	0.19460939	0.57582295	0.55325353	0.19465658
1.2020792281841336e-09	0.5848149	0.5457119	0.19461986	0.58486056	0.5456758	0.19459136	0.5847692	0.54574805	0.19464837
1.2033664021973063e-09	0.6022061	0.5304268	0.19176635	0.6022438	0.53039825	0.1917291	0.60216844	0.53045535	0.19180354
1.204627139451975e-09	0.6178597	0.5157506	0.18554965	0.6178862	0.5157311	0.185506	0.61783326	0.5157701	0.18559328
1.205257126210764e-09	0.62499195	0.50877285	0.18127833	0.6250119	0.5087584	0.18123248	0.6249718	0.50878733	0.1813242
1.2065164431331661e-09	0.6375378	0.4961144	0.17066886	0.6375439	0.49611086	0.17062077	0.63753164	0.49611798	0.17071694
1.2071364480432916e-09	0.6427501	0.49074593	0.16455515	0.6427492	0.490748	0.16450712	0.6427509	0.4907438	0.16460316
1.2083706943942587e-09	0.650955	0.4822723	0.15100673	0.65094054	0.48228592	0.15096112	0.65096956	0.48225865	0.15105233
1.2096352759584458e-09	0.6560873	0.47721654	0.13582678	0.6560603	0.4772419	0.13578662	0.6561144	0.47719115	0.13586691
1.2102766264444464e-09	0.6573665	0.47622377	0.12787916	0.65733397	0.47625494	0.1278428	0.65739924	0.47619265	0.12791549
1.2115751857681168e-09	0.65725106	0.47767758	0.11182916	0.65720916	0.47771946	0.111802325	0.6572929	0.47763556	0.111856
1.2122211541233218e-09	0.65589714	0.48016423	0.10409047	0.6558517	0.48021087	0.104069136	0.65594256	0.4801175	0.10411181
1.2135158654316039e-09	0.6507811	0.488581	0.08961864	0.6507307	0.4886357	0.08960941	0.65083146	0.48852634	0.08962785
1.2141506115956999e-09	0.6471796	0.4942577	0.083231494	0.6471278	0.4943153	0.08322862	0.6472314	0.49420008	0.083234355
1.2153966858985317e-09	0.6381899	0.5078652	0.07248406	0.63813716	0.50792617	0.07249407	0.6382426	0.5078043	0.07247405
1.216015052620808e-09	0.6328541	0.51556104	0.068178676	0.63280165	0.51562244	0.068195134	0.63290644	0.5154997	0.06816222
1.2172723343487287e-09	0.6204399	0.53232354	0.061825532	0.6203899	0.5323828	0.06185488	0.6204899	0.53226435	0.06179617
1.2185658090252622e-09	0.605945	0.54990727	0.05891825	0.6058996	0.54995996	0.058960013	0.6059904	0.5498547	0.058876492
1.2192016084283964e-09	0.598421	0.5582502	0.05888384	0.59837854	0.55829793	0.058931164	0.5984634	0.5582024	0.05883652
1.220469471049144e-09	0.5832773	0.57362753	0.061515354	0.5832425	0.5736627	0.061572313	0.583312	0.5735923	0.061458398
1.221101650135233e-09	0.5759572	0.5804831	0.06411133	0.57592696	0.58051074	0.0641722	0.57598746	0.5804553	0.06405045
1.2223451239257744e-09	0.56277126	0.5921258	0.07147896	0.5627514	0.5921368	0.07154546	0.56279117	0.59211475	0.07141247
1.2235980403131215e-09	0.5520481	0.6012385	0.08151843	0.55204046	0.6012312	0.081587486	0.55205566	0.6012458	0.08144936
1.2242094529179796e-09	0.5480237	0.6047077	0.08719639	0.54802275	0.60469127	0.08726548	0.5480246	0.60472417	0.087127306
1.2254030760587768e-09	0.5427817	0.60957974	0.09938271	0.5427948	0.60954595	0.09944944	0.54276866	0.60961366	0.099316
1.2265963560256943e-09	0.5411845	0.61180025	0.11246401	0.54121256	0.61175054	0.112525105	0.54115635	0.61184984	0.112402916
1.2271951966392843e-09	0.5417541	0.6118478	0.11913206	0.54179	0.6117912	0.11918913	0.54171836	0.6119045	0.119075015
1.2283991664819868e-09	0.5455267	0.6096626	0.1322311	0.5455777	0.6095943	0.13227779	0.54547566	0.6097308	0.13218445
1.2290145618320894e-09	0.548708	0.6073441	0.13855381	0.54876643	0.6072713	0.13859409	0.54864967	0.60741687	0.13851354
1.2303027847806564e-09	0.55773413	0.5998994	0.15041411	0.5578061	0.5998204	0.15043904	0.5576621	0.5999783	0.15038916
1.2316197669120034e-09	0.5696121	0.5889089	0.15992002	0.56969416	0.58882815	0.15992723	0.56952995	0.5889896	0.15991284
1.2322670898284134e-09	0.57615775	0.58240086	0.1634027	0.5762431	0.58232087	0.16340074	0.57607234	0.5824809	0.1634047
1.2335338329904412e-09	0.58974653	0.5679397	0.16764249	0.5898346	0.5678642	0.16762225	0.58965844	0.56801534	0.1676627
1.2341607517060814e-09	0.5966261	0.56011546	0.16840403	0.5967136	0.5600434	0.16837493	0.5965386	0.56018746	0.16843314
1.2354128792781947e-09	0.6101246	0.54367304	0.16719636	0.61020696	0.5436106	0.16715036	0.6100422	0.5437354	0.16724236
1.2360391369511493e-09	0.6165515	0.53527814	0.16523686	0.61662954	0.5352217	0.16518311	0.61647344	0.5353346	0.16529062
1.2372976057162915e-09	0.62836695	0.518764	0.15869105	0.6284331	0.5187215	0.15862373	0.6283008	0.5188066	0.15875839
1.238581741445895e-09	0.63844573	0.5035273	0.14877301	0.6384963	0.5035012	0.14869523	0.6383952	0.5035533	0.14885081
1.2392344310514365e-09	0.6426801	0.49687013	0.14267531	0.6427218	0.49685317	0.14259373	0.6426385	0.49688715	0.1427569
1.2405493750258904e-09	0.649254	0.48659736	0.1287589	0.6492767	0.48659906	0.12867302	0.64923126	0.48659563	0.12884477
1.2412015197642812e-09	0.65150833	0.4833699	0.121285774	0.6515213	0.48338094	0.12119949	0.6514952	0.4833587	0.12137206
1.2425044498279667e-09	0.6539126	0.48120123	0.10583885	0.6539066	0.48123056	0.105755106	0.6539186	0.4811719	0.105922595
